"twitter.user/followersCount","twitter.user/friendsCount","retweet.twitter.user/name","retweet.twitter.tweet/source","retweet.twitter.tweet/favourited","retweet.twitter.tweet/id","twitter.user/id","twitter.user/createdAt","twitter.user/description","twitter.tweet/latitude","twitter.tweet/text","twitter.tweet/inReplyToStatusID","retweet.twitter.tweet/originalText","retweet.twitter.user/lang","twitter.tweet/lang","retweet.twitter.tweet/truncated","twitter.tweet/mentionIds","twitter.tweet/longitude","retweet.twitter.user/statusesCount","retweet.twitter.user/url","retweet.twitter.user/geoEnabled","retweet.twitter.user/protectedTweets","twitter.tweet/possiblySensitive","twitter.tweet/retweetCount","twitter.tweet/isQuote","twitter.tweet/placeName","retweet.twitter.user/listedCount","twitter.user/isTranslator","retweet.twitter.tweet/urls","twitter.user/favouritesCount","retweet.twitter.user/location","twitter.tweet/mediaTypes","retweet.twitter.tweet/inReplyToUserID","retweet.twitter.tweet/favouriteCount","retweet.twitter.user/utcOffset","retweet.twitter.tweet/place","twitter.tweet/inReplyToScreenName","retweet.twitter.user/screenName","retweet.twitter.tweet/hashtags","retweet.twitter.tweet/mediaUrls","retweet.twitter.tweet/created","twitter.user/verified","twitter.tweet/contributors","retweet.twitter.tweet/mentions","retweet.twitter.user/timezone","twitter.user/contributorsEnabled","retweet.twitter.user/followersCount","retweet.twitter.user/friendsCount","twitter.tweet/favourited","twitter.tweet/id","twitter.user/name","retweet.twitter.user/id","twitter.tweet/source","retweet.twitter.user/createdAt","retweet.twitter.tweet/latitude","retweet.twitter.user/description","retweet.twitter.tweet/inReplyToStatusID","retweet.twitter.tweet/text","twitter.user/lang","retweet.twitter.tweet/mentionIds","twitter.tweet/originalText","twitter.tweet/truncated","retweet.twitter.tweet/lang","retweet.twitter.tweet/longitude","twitter.user/statusesCount","twitter.user/url","twitter.user/geoEnabled","twitter.user/protectedTweets","retweet.twitter.tweet/retweetCount","retweet.twitter.tweet/possiblySensitive","retweet.twitter.tweet/isQuote","retweet.twitter.tweet/placeName","twitter.user/listedCount","twitter.tweet/urls","retweet.twitter.user/isTranslator","retweet.twitter.tweet/mediaTypes","retweet.twitter.user/favouritesCount","twitter.user/location","twitter.tweet/favouriteCount","twitter.tweet/inReplyToUserID","twitter.tweet/place","retweet.twitter.tweet/inReplyToScreenName","twitter.tweet/hashtags","twitter.user/utcOffset","twitter.user/screenName","retweet.twitter.tweet/contributors","retweet.twitter.user/verified","twitter.tweet/mediaUrls","twitter.tweet/created","twitter.user/timezone","twitter.tweet/mentions","retweet.twitter.user/contributorsEnabled"
"38","106","","","","","393846980","2011-10-19T05:13:27.000Z","","","And that was a bike path 15 minutes ago. #abflood #medicinehat @ Medicine Hat, Alberta http://t.co/0i4xggPxS2","","","","en","","","","","","","","false","0","false","","","false","","33","","","","","","","","","","","","false","","","","false","","","false","348638626743214082","Erica","","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","","","","","","en","","","false","","","117","","false","false","","","","","3","[http://instagram.com/p/a4sBf3OpkC/]","","","","Calgary","0","","","","[abflood, medicinehat]","-1","stealthbalmer","","","","2013-06-23T03:08:20.000Z","","",""
"2269","990","","","","","329135472","2011-07-04T16:03:56.000Z","Centre-of-the-Universian-turned-Westerner reporting for The Canadian Press.","","Man yelled ""thank you!"" to military truck as we passed.  #yycflood","","","","en","","","","","","","","false","0","false","","","false","","184","","","","","","","","","","","","true","","","","false","","","false","348832709763792896","Lauren Krugel","","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","","","","","","en","","","false","","","8667","","true","false","","","","","120","","","","","Calgary","0","","","","[yycflood]","-1","LaurenKrugel","","","","2013-06-23T15:59:33.000Z","","",""
"260","337","","","","","416820500","2011-11-20T05:39:41.000Z","girls just wanna have fun !!!!","","Good to be home. #nopower #yycflood","","","","en","","","","","","","","false","0","false","","","false","","3152","","","","","","","","","","","","false","","","","false","","","false","348553864045268993","Grace","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","","","en","","","false","","","676","","false","false","","","","","0","","","","","StFX","1","","","","[nopower, yycflood]","-1","grace_knowless","","","","2013-06-22T21:31:31.000Z","","",""
"318","442","Starbucks Canada","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","348200804756369408","433038027","2011-12-10T02:24:09.000Z","We are what we repeatedly do. Excellence, then, is not an act, but a habit. #wordstoliveby","","Make a difference in #Alberta. Visit your participating store to make a donation to the Red Cross #abflood http://t.co/6FrBIh79I7","","","en-gb","en","false","[100300056]","","33973","https://t.co/SUTdCFlMfL","true","false","false","558","false","","1191","false","","522","Canada","","","138","-1","","","StarbucksCanada","[Alberta, abflood]","[http://pbs.twimg.com/media/BNUOyX5CMAASB86.jpg]","2013-06-21T22:08:35.000Z","false","","","","false","360020","5538","false","348853085688442881","Caitlin Buckell","100300056","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2009-12-29T19:23:54.000Z","","Freshly brewed tweets and #coffeelove from Starbucks in Canada. Connect with us here, @StarbucksHelp or https://t.co/mS48TXpxBi","","Make a difference in #Alberta. Visit your participating store to make a donation to the Red Cross #abflood http://t.co/6FrBIh79I7","en","","RT @StarbucksCanada: Make a difference in #Alberta. Visit your participating store to make a donation to the Red Cross #abflood http://t.co…","false","en","","1153","","true","false","558","false","false","","17","","false","[photo]","21089","| YVR + YYC |","0","","","","[Alberta, abflood]","-1","CaityBucks","","true","","2013-06-23T17:20:31.000Z","","[StarbucksCanada]","false"
"59","177","Calgary Police","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","false","348553586805964800","493326939","2012-02-15T17:48:17.000Z","Bored office worker engaged in things including, but not limited to: politics,skiing, the environment, youth, science, atheism, fitness and  witty sarcasm.","","Aerial photo of flooding at the Calgary Stampede Grandstand. #yycflood http://t.co/mcxO9RekKQ","","","en","en","false","[19041310]","","29351","https://t.co/OHbtNgWuIJ","false","false","false","187","false","","1159","false","","231","Calgary, AB, Canada","[photo]","","30","-1","","","CalgaryPolice","[yycflood]","[http://pbs.twimg.com/media/BNZPo_dCAAEw9A7.jpg]","2013-06-22T21:30:25.000Z","false","","","","false","204046","126","false","348566543409487872","Heather Jenkins","19041310","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2009-01-15T22:00:55.000Z","","This is the official account of the #Calgary Police Service. Not monitored 24/7. *EMERGENCY CALL 911* Non-Emergency: 403-266-1234 #yyc","","Aerial photo of flooding at the Calgary Stampede Grandstand. #yycflood http://t.co/mcxO9RekKQ","en","","RT @CalgaryPolice: Aerial photo of flooding at the Calgary Stampede Grandstand. #yycflood http://t.co/mcxO9RekKQ","false","en","","840","","false","false","187","false","false","","1","","false","[photo]","1142","Calgary Alberta, Canada","0","","","","[yycflood]","-1","HeatherJenkin11","","true","[http://pbs.twimg.com/media/BNZPo_dCAAEw9A7.jpg]","2013-06-22T22:21:54.000Z","","[CalgaryPolice]","false"
"4698","3856","Sandra Harris","<a href=""https://dev.twitter.com/docs/tfw"" rel=""nofollow"">Twitter for Websites</a>","false","348147024601960448","496192309","2012-02-18T18:13:13.000Z","Compassion is the radicalism of our time-HH Dalai Lama
.......................................................

Rediscovering knitting, hand-dyed yarn & BC wine","","Climate catastrophes like the Alberta floods have the potential to shatter political careers http://t.co/SkxChSjWWt via @georgiastraight","","","en","en","false","[24717531]","","21442","","false","false","false","5","false","","39","false","[http://www.straight.com/news/394046/climate-catastrophes-alberta-floods-have-potential-shatter-political-careers]","30740","BC, Canada","","","2","-1","","","sandra_harris","","","2013-06-21T18:34:53.000Z","false","","[georgiastraight]","","false","1716","1529","false","348721531335094272","Su","24717531","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","2009-03-16T16:17:16.000Z","","Non partisan. Wouldn't trust any politician further than I could throw one. 

Lover of literal truth and peace on the planet... let it begin with me.","","Climate catastrophes like the Alberta floods have the potential to shatter political careers http://t.co/SkxChSjWWt via @georgiastraight","en","[14604658]","RT @sandra_harris: Climate catastrophes like the Alberta floods have the potential to shatter political careers http://t.co/SkxChSjWWt via …","false","en","","135206","","false","false","5","false","false","","211","[http://www.straight.com/news/394046/climate-catastrophes-alberta-floods-have-potential-shatter-political-careers]","false","","6787","Salish Sea","0","","","","","-1","Su_Doe_Coup","","false","","2013-06-23T08:37:46.000Z","","[sandra_harris]","false"
"10","78","Todd Gallant","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","false","348838623392702464","552302024","2012-04-13T00:55:53.000Z","Gardener.Cook.Farmer.Nurse.Traveller.Music.","","More help from @canadianforces ... rolling down hwy QEII. Impressive sight. #calgary thanks you. #yycflood","","","en","en","false","[297184948, 16708161]","","5397","","false","false","false","7","false","","80","false","","65","CANADA | #YYC #YVR #YCD #YYJ","","","1","-1","","","ToddGallant","[calgary, yycflood]","","2013-06-23T16:23:03.000Z","false","","[CanadianForces]","","false","3011","1","false","348853182144843777","Megan Parker","297184948","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2011-05-12T02:38:56.000Z","","Whatever it was, it worked. #sensibleshoes","","More help from @canadianforces ... rolling down hwy QEII. Impressive sight. #calgary thanks you. #yycflood","en","[16708161]","RT @ToddGallant: More help from @canadianforces ... rolling down hwy QEII. Impressive sight. #calgary thanks you. #yycflood","false","en","","775","","false","false","7","false","false","","0","","false","","18","Canada","0","","","","[calgary, yycflood]","-1","LilacLanesFarm","","false","","2013-06-23T17:20:54.000Z","","[ToddGallant, CanadianForces]","false"
"164","1214","","","","","203806692","2010-10-17T05:30:57.000Z","Biz guy and dad, fan of the Calgary Flames, Calgary Stampeders, SF 49ers, and THE Manchester United... PROUD Calgarian and crappy golfer... Expert sitter.","","@EricFrancis where did she deliver them? #yycflood","348537074556731393","","","en","","[24180676]","","","","","","false","0","false","","","false","","1030","","","","","","","EricFrancis","","","","","false","","","","false","","","false","348563208950382592","Phil","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","","","en","","","false","","","8451","","true","false","","","","","10","","","","","Calgary, Alberta, Canada","0","24180676","","","[yycflood]","-1","Phamm5150","","","","2013-06-22T22:08:39.000Z","","[EricFrancis]",""
"771","1174","Andrew Freedman","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","348488701770354688","541201580","2012-03-30T23:20:13.000Z","Scientist, Mother and Wife; Opinionated #Liberal #Feminist #Apostate #AtheistRollCall #ProChoice #Skeptic /
#BernieSanders2016","","As Calgary copes w/ record flooding, studies point to increased risk of river flooding in warming world http://t.co/G002lMbjgO  #abflood","","","en","en","false","[15489945]","","39242","https://t.co/gThDzed4Ob","true","false","false","23","false","","1430","false","[http://bit.ly/13YC6Xa]","5462","New York, NY","","","4","-1","","","afreedma","[abflood]","","2013-06-22T17:12:35.000Z","false","","","","false","175602","3946","false","348806839279947776","Fortitude","15489945","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2008-07-19T04:44:59.000Z","","Science Editor @Axios. Climate, science, weather, and politics. Tips: andrew.freedman@axios.com | DM me for Signal #.","","As Calgary copes w/ record flooding, studies point to increased risk of river flooding in warming world http://t.co/G002lMbjgO  #abflood","en","","RT @afreedma: As Calgary copes w/ record flooding, studies point to increased risk of river flooding in warming world http://t.co/G002lMbjg…","false","en","","13280","","false","false","23","false","false","","44","","false","","1554","Saskatchewan","0","","","","","-1","Fortitude_1","","true","","2013-06-23T14:16:45.000Z","","[afreedma]","false"
"18","831","Alan Curr","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","false","348534463896096769","625774805","2012-07-03T18:28:33.000Z","Death is not the greatest loss in life. The greatest loss is what dies inside us while we live - Norman Cousins","","#dickson #dam #abflood #reddeerriver #reddeer http://t.co/ZnwrzaDaUq","","","en","und","false","[22720868]","","101","","true","false","false","6","false","","1","false","","12","Sylvan lake, Alberta","[photo]","","0","-1","","","godiam","[dickson, dam, abflood, reddeerriver, reddeer]","[http://pbs.twimg.com/media/BNY-P5DCEAI-dxk.jpg]","2013-06-22T20:14:26.000Z","false","","","","false","41","105","false","348580304950272002","Brett Smith","22720868","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2009-03-04T02:31:32.000Z","","Something witty should be here but some days I lack imagination.","","#dickson #dam #abflood #reddeerriver #reddeer http://t.co/ZnwrzaDaUq","en","","RT @godiam: #dickson #dam #abflood #reddeerriver #reddeer http://t.co/ZnwrzaDaUq","false","und","","293","","false","false","6","false","false","","1","","false","[photo]","91","Red Deer,AB","0","","","","[dickson, dam, abflood, reddeerriver, reddeer]","-1","sicknesschick","","false","[http://pbs.twimg.com/media/BNY-P5DCEAI-dxk.jpg]","2013-06-22T23:16:35.000Z","","[godiam]","false"
"2130","1425","","","","","246074159","2011-02-02T02:21:46.000Z","Planner of mobility and interested in cities and urbanism. Love soccer, food and travel. Opinions are my own.","","Interesting story and amazing coordination. Amazing job all! @calgarytransit @RouteAhead http://t.co/O79FCYZR9G   #yyc #yycflood #yyctransit","","","","en","","[26782762]","","","","","","false","0","false","","","false","","310","","","","","","","","","","","","false","","","","false","","","false","348847553409851392","Asif Kurji","","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","en","","","false","","","12416","https://t.co/lr31NMxiph","false","false","","","","","94","[http://www.calgarytransit.com/html/bus_evacuation_story.html]","","","","Calgary","1","","","","[yyc, yycflood, yyctransit]","-1","Asif_YYC","","","","2013-06-23T16:58:32.000Z","","[calgarytransit]",""
"187087","822","","","","","14803951","2008-05-16T20:52:49.000Z","Latest local, national, world, business & sports news. Tweet us with questions, suggestions or tips! @HeraldHeadlines for headlines only.","","@ValFortney column: Once-cheerful High River transformed into ghost town http://t.co/51Ybtgx42E #yyc #yycflood http://t.co/XDOZbJzHxj","-1","","","en","","[625102678]","","","","","","false","0","false","","","false","","671","","[photo]","","","","","ValFortney","","","","","true","","","","false","","","false","348581043110035457","Calgary Herald","","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","en","","","false","","","113778","http://t.co/drbIX4PO9R","true","false","","","","","2223","[http://bit.ly/186Xe1N]","","","","Calgary, Alberta","0","625102678","","","[yyc, yycflood]","-1","calgaryherald","","","[http://pbs.twimg.com/media/BNZonKJCQAE3QOZ.jpg]","2013-06-22T23:19:31.000Z","","[ValFortney]",""
"372","290","Anju Restaurant","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","false","348576054643916800","443122838","2011-12-21T20:57:19.000Z","Eat, drink, repeat.","","Please spread the word. All flood workers and emergency crew come get a hot meal. #yycflood #feedthepeople","","","en","en","false","[45643254]","","10386","https://t.co/lBSKFojLbh","true","false","false","161","false","","134","false","","363","344 17 AVE SW","","","12","-1","","","AnjuRestaurant","[yycflood, feedthepeople]","","2013-06-22T22:59:42.000Z","false","","","","false","6528","1053","false","348580669846327296","Scott Beaton","45643254","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2009-06-08T19:13:44.000Z","","Modern | Korean | Tapas","","Please spread the word. All flood workers and emergency crew come get a hot meal. #yycflood #feedthepeople","en","","RT @AnjuRestaurant: Please spread the word. All flood workers and emergency crew come get a hot meal. #yycflood #feedthepeople","false","en","","1972","","false","false","161","false","false","","4","","false","","3282","#yyc","0","","","","[yycflood, feedthepeople]","-1","chefscottbeaton","","false","","2013-06-22T23:18:02.000Z","","[AnjuRestaurant]","false"
"31","35","Kyle","<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","false","348707192087642112","45481902","2009-06-08T02:33:44.000Z","Heart of a father, and a child at heart.","","#abflood Medicine Hat is at the start of its share of the flooding.. Subscribe for updates.. http://t.co/2LcHsmQiOx","","","en","en","false","[1339507380]","","1256","http://t.co/aheaP4Egp3","false","false","false","1","false","","0","false","[http://youtu.be/SCBLiZoHodM?a]","11","Second channel ---","","","0","-1","","","KyleTBBG","[abflood]","","2013-06-23T07:40:47.000Z","false","","","","false","596","100","false","348778972345143296","cknibbs","1339507380","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","2013-04-09T15:46:23.000Z","","You can find me at http://t.co/CiTMsONHmz","","#abflood Medicine Hat is at the start of its share of the flooding.. Subscribe for updates.. http://t.co/2LcHsmQiOx","en","","RT @KyleTBBG: #abflood Medicine Hat is at the start of its share of the flooding.. Subscribe for updates.. http://t.co/2LcHsmQiOx","false","en","","635","","false","false","1","false","false","","0","[http://youtu.be/SCBLiZoHodM?a]","false","","103","","0","","","","[abflood]","-1","cknibbs","","false","","2013-06-23T12:26:01.000Z","","[KyleTBBG]","false"
"580","966","","","","","147427223","2010-05-24T03:27:56.000Z","Me, I'm a YYC/YPO young lady ruled by my immagination and my creativity.","","It's hard to look at the mess. Ready to dive in and start cleaning. @SunshineVillage @BLLTMedia #ABFlood http://t.co/XEpGGYqkM7","","","","en","","[25145879, 98955148]","","","","","","false","2","false","","","false","","272","","[photo]","","","","","","","","","","false","","","","false","","","false","348548570829434881","Kendra Scurfield","","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","","","","","","en","","","false","","","4394","https://t.co/1pusvV3pxc","true","false","","","","","12","","","","","who knows. Based in Calgary AB","0","","","","[ABFlood]","-1","kendraSonia","","","[http://pbs.twimg.com/media/BNZLFBeCMAM_xP9.jpg]","2013-06-22T21:10:29.000Z","","[SunshineVillage, BLLTMedia]",""
"29","56","Global Calgary","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","false","348637555203383296","369738793","2011-09-07T21:26:27.000Z","True Flames/Stampeders Fan living in","","ON SCENE: Power outage in #Banff, Lake Louise - @DollJayme reports. http://t.co/JhLyNMJjxg #yycflood #abflood","","","en","en","false","[18228708, 306338280]","","126612","http://t.co/aoaPoeQGaz","true","false","false","10","false","","1234","false","[http://bit.ly/187jfxn]","600","Calgary, Alberta, Canada","","","1","-1","","","GlobalCalgary","[Banff, yycflood, abflood]","","2013-06-23T03:04:05.000Z","false","","[DollJayme]","","false","178533","653","false","348650081366458368","Travis Arnett","18228708","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2008-12-18T23:31:52.000Z","","Your source for breaking news from #yyc and beyond. Story idea? Email calgary@globalnews.ca","","ON SCENE: Power outage in #Banff, Lake Louise - @DollJayme reports. http://t.co/JhLyNMJjxg #yycflood #abflood","en","[306338280]","RT @GlobalCalgary: ON SCENE: Power outage in #Banff, Lake Louise - @DollJayme reports. http://t.co/JhLyNMJjxg #yycflood #abflood","false","en","","12186","","false","false","10","false","false","","2","[http://bit.ly/187jfxn]","false","","1002","Calgary, Alberta, Canada","0","","","","[Banff, yycflood, abflood]","-1","MrZics","","true","","2013-06-23T03:53:51.000Z","","[GlobalCalgary, DollJayme]","false"
